"gene_id","tau","cor_to_y","cor_to_b","z","var1","beta","se_beta","t_adj","SPA_pvalue","spa_score","SPA_zvalue","pvalue_noadj","converged","glmm_fdr"
"SRR12018772.sbin.1_00299",0,0.159303261298708,-0.114144409813615,1.40359608948954,5.65197594720573,0.590394084084284,0.498334462839117,1.97008198243033,0.160439160261825,3.33689316261693,1.40359608948954,0.160439160261825,TRUE,0.467540746339082
"SRR12018938.sbin.1_00652",0,0.0899766820754493,-0.12064802501757,1.40075200098072,4.24224474213067,0.680085305943539,0.574622683178783,1.96210616825149,0.161288246585546,2.8850883133393,1.40075200098072,0.161288246585546,TRUE,0.469662604276426
"ERR10897583.sbin.2_00393",0,0.0972356226475304,-0.119040992667267,1.37836538265838,4.50582959345772,0.649347205460252,0.553088714699563,1.89989112811098,0.168090505768304,2.92584785479187,1.37836538265838,0.168090505768304,TRUE,0.4868810922017
"MG1121.mbin.14_01211",0,0.111273808875691,-0.119132084112211,1.36833624629231,5.03004802859745,0.610108064140408,0.521567293397396,1.87234408291734,0.17120685009377,3.06887286526087,1.36833624629231,0.17120685009377,TRUE,0.495007630877116
"ERR10897595.sbin.1_00225",0,0.111273808875691,-0.119132084112211,1.36833624629231,5.03004802859745,0.610108064140408,0.521567293397396,1.87234408291734,0.17120685009377,3.06887286526087,1.36833624629231,0.17120685009377,TRUE,0.495007630877116
"ERR10897595.sbin.1_00239",0,0.0993914178776737,-0.11707707293288,1.34341244214144,3.95177048800398,0.675792720686106,0.583054063353246,1.80475698970042,0.179138460277254,2.67057772961527,1.34341244214144,0.179138460277254,TRUE,0.515203214123536
"ERR10897582.sbin.1_01214",0,0.105963414793881,-0.116142654166976,1.34151671617647,6.13879623868641,0.541445164450766,0.467472895490008,1.7996670997809,0.179752746102621,3.32382153898531,1.34151671617647,0.179752746102621,TRUE,0.51673930754275
"ERR10897595.sbin.1_01057",0,0.0680401721516685,-0.113773715712973,1.31977011428892,5.23048215464863,0.577068578251215,0.502317469803771,1.74179315457018,0.186911782513837,3.01834690055144,1.31977011428892,0.186911782513837,TRUE,0.535105914355844
"ERR10897603.sbin.1_01354",0,0.148902579271353,-0.113647365959484,1.3121331742309,6.62803264743827,0.509665922157629,0.444935070006951,1.72169346691725,0.189475204469938,3.37808237134749,1.3121331742309,0.189475204469938,TRUE,0.541758442821171
"MG1378.sbin.1_00114",0,0.187212281362097,-0.109858752069437,1.30378064413656,6.14817022018289,0.525813325079825,0.460499669790679,1.69984396802514,0.192308383953785,3.23278982663112,1.30378064413656,0.192308383953785,TRUE,0.549034320828322
"SRR6748173.sbin.1_00493",0,0.105664962451939,-0.112614619115392,1.29190814138008,6.7134846096092,0.498606156095412,0.438673923213391,1.66902664576412,0.196388957961213,3.34738475520295,1.29190814138008,0.196388957961213,TRUE,0.559376442403475
"ERR10897887.sbin.1_00974",0,0.0899766820754493,-0.110708846587603,1.28429693378648,4.24924282799195,0.623031020625946,0.549764822978483,1.64941861413336,0.199038079285415,2.64741009601131,1.28429693378648,0.199038079285415,TRUE,0.566006555352801
"ERR10897599.sbin.5_01372",0,0.0769590608226728,-0.108768802961727,1.27817274206943,5.36057388829282,0.552056983932369,0.48830270775948,1.63372555856928,0.201188524889,2.95934225291754,1.27817274206943,0.201188524889,TRUE,0.571341330722949
"GCF_001541405.1_01299",0,0.146161743637959,-0.107869181051276,1.2760545357679,6.25673438587732,0.510147046137999,0.451607097322841,1.62831517825383,0.201936241517518,3.19185456542536,1.2760545357679,0.201936241517518,TRUE,0.573273783269926
"ERR10897583.sbin.2_00390",0,0.074130312200481,-0.109159282464036,1.26962566493276,4.34792660007479,0.608884040613955,0.540376861373769,1.61194932905596,0.204218002872227,2.64738311654643,1.26962566493276,0.204218002872227,TRUE,0.579225595813964
"ERR10897583.sbin.2_00392",0,0.074130312200481,-0.109159282464036,1.26962566493276,4.34792660007479,0.608884040613955,0.540376861373769,1.61194932905596,0.204218002872227,2.64738311654643,1.26962566493276,0.204218002872227,TRUE,0.579225595813964
"ERR10897583.sbin.2_00391",0,0.074130312200481,-0.109159282464036,1.26962566493276,4.34792660007479,0.608884040613955,0.540376861373769,1.61194932905596,0.204218002872227,2.64738311654643,1.26962566493276,0.204218002872227,TRUE,0.579225595813964
"ERR10897583.sbin.2_00863",0,-0.205456073694759,0.202896058672595,2.33568482928471,6.60708920389366,-0.908676203262053,0.594568688995457,5.45542362175074,0.0193554717780759,-6.00370473240779,-2.33861299251388,0.0195076737416865,TRUE,0.605832978747986
"ERR10897572.mbin.3_00338",0,-0.205456073694759,0.202896058672595,2.33568482928471,6.60708920389366,-0.908676203262053,0.594568688995457,5.45542362175074,0.0193554717780759,-6.00370473240779,-2.33861299251388,0.0195076737416865,TRUE,0.605832978747986
"ERR10897572.mbin.3_00339",0,-0.205456073694759,0.202896058672595,2.33568482928471,6.60708920389366,-0.908676203262053,0.594568688995457,5.45542362175074,0.0193554717780759,-6.00370473240779,-2.33861299251388,0.0195076737416865,TRUE,0.605832978747986
"ERR10897599.sbin.5_01655",0,0.122472288651895,-0.107451876367709,1.2375192424985,5.40089009494497,0.532499605971483,0.47867782655914,1.53145387555406,0.215894375033364,2.87597184745348,1.2375192424985,0.215894375033364,TRUE,0.60894954154078
"SRR13167627.mbin.2_00545",0,0.108511697361871,-0.10754409459783,1.22774539148165,6.45775535295505,0.48313390771191,0.436026979367275,1.50735874630444,0.219542561027469,3.11996057872068,1.22774539148165,0.219542561027469,TRUE,0.617998117966931
"GCF_021278925.1_02084",0,-0.169221235293109,0.198658554810155,2.27928773574961,5.14601919604844,-1.00476258069736,0.665524236525588,5.19515258233857,0.0223024519028761,-5.17052752773979,-2.28517698902964,0.0226499665945732,TRUE,0.631440249921605
"MG624.mbin.1_00230",0,-0.180723521986764,0.198764443455905,2.27883807100972,6.72159256617481,-0.878976723201452,0.582264940741958,5.1931029538833,0.0225374513682033,-5.90812340851158,-2.28118585575141,0.0226766928680398,TRUE,0.63533424613195
"ERR10897595.sbin.1_00237",0,0.0824979958135112,-0.104897291454278,1.2078585179779,4.05701466684505,0.599670627938431,0.545638170765738,1.45892219945177,0.227101687953769,2.4328725328224,1.2078585179779,0.227101687953769,TRUE,0.637109230369552
"ERR10897595.sbin.1_00236",0,0.0824979958135112,-0.104897291454278,1.2078585179779,4.05701466684505,0.599670627938431,0.545638170765738,1.45892219945177,0.227101687953769,2.4328725328224,1.2078585179779,0.227101687953769,TRUE,0.637109230369552
"ERR10897599.sbin.5_01007",0,0.204844080170908,-0.0991060229807649,1.2063246310466,3.63062901493296,0.633101377423894,0.576422813254636,1.45521911546971,0.227692344039233,2.29855623026921,1.2063246310466,0.227692344039233,TRUE,0.638598957974475
"ERR10897583.sbin.2_00044",0,-0.158488899880508,0.198468550344428,2.26800725067315,4.86017932109442,-1.02877000167554,0.683118540514162,5.14385688910598,0.0229330798212757,-5.00000668830572,-2.27454764560498,0.0233287647524382,TRUE,0.641810894079199
"MG1410.mbin.1_00904",0,0.0720207917362908,-0.103992293148272,1.19881135167106,6.09995633666135,0.485386265648708,0.443314626225167,1.4371486568954,0.230601307585746,2.96083502687223,1.19881135167106,0.230601307585746,TRUE,0.64589593629852
"MG1327.mbin.19_00691",0,0.144299413317185,-0.103381830329872,1.19626094778905,6.66440418323446,0.463388510184957,0.423674473570195,1.43104025520517,0.231594743307154,3.08820832573941,1.19626094778905,0.231594743307154,TRUE,0.648372916178329
"ERR10898034.sbin.1_01792",0,0.0993914178776736,-0.104704036718664,1.19496245759573,3.9947082441531,0.597876836963497,0.546933591522676,1.42793527506323,0.232101698429953,2.38834352960626,1.19496245759573,0.232101698429953,TRUE,0.649634023921178
"ERR10897582.sbin.1_00392",0,-0.191491028163227,0.196948455908012,2.25924294179253,6.22402312502724,-0.90558106955893,0.60248448599417,5.10417867003938,0.0236653951592694,-5.63635751852168,-2.26251837027179,0.0238682770088366,TRUE,0.65354739829872
"ERR10897887.sbin.1_00994",0,0.103693222359143,-0.103078574806864,1.18502119118667,5.32523774644118,0.513519116928579,0.471730066373527,1.40427522356147,0.236009068407001,2.73461138498721,1.18502119118667,0.236009068407001,TRUE,0.659289089555594
"SRR12018805.sbin.1_01615",0,0.141525561452447,-0.101312988575157,1.17365032063071,6.52445495839067,0.45947999015306,0.424128290671527,1.37745507511656,0.240535116672371,2.99785650003543,1.17365032063071,0.240535116672371,TRUE,0.670332602224979
"ERR10897598.mbin.1_00533",0,-0.205114895779584,0.194823293032929,2.23413582773191,6.22808481435707,-0.89522523153633,0.59893201396151,4.99136289675534,0.0252800922590137,-5.57553866996071,-2.23709560346356,0.02547413725512,TRUE,0.678939678427996
"ERR10897595.sbin.1_00224",0,0.0892533941727767,-0.097270435716988,1.11919250802587,4.90488658219342,0.505347718773026,0.477680939582153,1.25259187002123,0.263058020948818,2.47867324515187,1.11919250802587,0.263058020948818,TRUE,0.724839660216431
"ERR10897785.sbin.1_00442",0,0.0542223128172486,-0.0956637362429973,1.10594761876825,5.36002493041056,0.477695503173976,0.454238429980433,1.22312013545916,0.268749192219763,2.56045980615753,1.10594761876825,0.268749192219763,TRUE,0.738268962449322
"SRR13167639.mbin.6_00035",0,0.11772707117643,-0.0967389408860478,1.10463360677845,5.76412950053349,0.460099103598744,0.437766234922502,1.22021540522437,0.269318382800379,2.65207081622253,1.10463360677845,0.269318382800379,TRUE,0.739608580062987
"ERR10897595.sbin.1_01058",0,0.0643714350985479,-0.0948801127404653,1.09485111050387,5.95259763939152,0.448747249123114,0.42886861734829,1.19869895417155,0.273581870563366,2.67121181581369,1.09485111050387,0.273581870563366,TRUE,0.749581703913308
"GCF_003795065.1_02389",0,-0.14910586369393,0.186122442419477,2.1441080622949,6.68297979278304,-0.82939534946202,0.566419584321937,4.59719938279799,0.0318855705344621,-5.5428323606829,-2.14584219991931,0.0320242292270253,TRUE,0.771804561854319
"ERR10897599.sbin.5_01780",0,-0.181251857040985,0.185747371707358,2.13672224210334,5.59410876600153,-0.903405265998119,0.618028613257957,4.56558193989912,0.0323668383218805,-5.05374731777203,-2.13985065108568,0.0326205898321629,TRUE,0.777994251883177
"ERR10897926.sbin.2_00559",0,0.0822103094869611,-0.0928760142515205,1.06356091069704,6.56187544631981,0.415191425505413,0.40259390187946,1.13116181076271,0.287527658197995,2.72443442054649,1.06356091069704,0.287527658197995,TRUE,0.781481643275981
"GCF_000301115.1_01807",0,-0.139013908455782,0.185542741501416,2.1309567296489,6.20912753762325,-0.855183555112188,0.585830563143882,4.54097658363594,0.03289951789111,-5.30994376176963,-2.13330739616408,0.0330927071041959,TRUE,0.784753892982513
"ERR10897599.sbin.5_01008",0,0.186633409260963,-0.0874253770147626,1.05845557988953,3.78696051154339,0.543910256619923,0.528677624713355,1.12032821459927,0.28984779183418,2.05976666364308,1.05845557988953,0.28984779183418,TRUE,0.786679168236801
"ERR10897574.mbin.1_00663",0,0.152314584370333,-0.0905326200718445,1.05485583889937,6.19939113877342,0.423661102500925,0.41249817976688,1.11272084086009,0.291491262001216,2.62644088468721,1.05485583889937,0.291491262001216,TRUE,0.790333387899761
"ERR10897583.sbin.2_00637",0,0.109010109557873,-0.0889315776210318,1.0433983623741,6.48240913295934,0.40980941516014,0.401196242144812,1.08868014260496,0.296763831685619,2.65655229560682,1.0433983623741,0.296763831685619,TRUE,0.801964262487969
"ERR10897603.sbin.1_01496",0,-0.198756423113046,0.183058241556167,2.11160039594765,5.95691463238204,-0.865169192878019,0.595381285197369,4.45885623216629,0.0345143154583701,-5.15373902454123,-2.11401114470896,0.0347207385782323,TRUE,0.804688273648093
"ERR10897572.mbin.3_00907",0,0.140038172668658,-0.0872843665331482,1.03306409775002,6.40594195754797,0.408165007192439,0.401580054832786,1.06722143006007,0.301573903370089,2.61468134517691,1.03306409775002,0.301573903370089,TRUE,0.81245492642596
"ERR10897583.sbin.2_00636",0,0.12183782402081,-0.0852991779194227,1.00819614736597,6.23446592371333,0.403780559768868,0.402135940065398,1.01645947156359,0.313360307075027,2.5173561405369,1.00819614736597,0.313360307075027,TRUE,0.837699229702063
"ERR10897598.mbin.1_00532",0,-0.189630349844424,0.179811201331939,2.07997319010112,6.5747985144733,-0.811178652495946,0.562454821998613,4.32628847153942,0.0373989351877152,-5.3333361994028,-2.0813822156469,0.0375279920000758,TRUE,0.838332325206461
"GCF_015708075.1_02144",0,-0.162194172901281,0.181726466051466,2.06987266064297,4.14628616959641,-1.01651546856072,0.706548823597034,4.28437283127721,0.0379311023074142,-4.21476402847411,-2.07559847825108,0.0384642707553162,TRUE,0.844277805927748
"MG865.sbin.4_00076",0,-0.165210189141047,0.178528480783167,2.05268629708373,6.31254271953069,-0.816996917684714,0.570241901871047,4.21352103423533,0.039945042234024,-5.15732794460966,-2.05431677452624,0.0401030118776044,TRUE,0.866154656578634
"ERR10897582.sbin.1_00394",0,-0.165210189141047,0.178528480783167,2.05268629708373,6.31254271953069,-0.816996917684714,0.570241901871047,4.21352103423533,0.039945042234024,-5.15732794460966,-2.05431677452624,0.0401030118776044,TRUE,0.866154656578634
"GCF_016162065.1_00836",0,0.148909332323959,-0.0822566117360607,0.97702952387761,5.68346690285621,0.409827427322484,0.41461706792489,0.954586690528509,0.32855453618812,2.32924061907005,0.97702952387761,0.32855453618812,TRUE,0.868759328738746
"ERR10897572.mbin.3_00033",0,-0.153887532749175,0.176869408715212,2.02449252106339,6.64772010852233,-0.785199137315803,0.55185086219314,4.09856996784161,0.0428041419545914,-5.21978409432865,-2.02561608460997,0.0429195007229566,TRUE,0.895379932935291
"GCF_019278055.1_01539",0,0.116335836906179,-0.0824135363921601,0.949898271913778,6.76418292658505,0.365232508094904,0.374740711349446,0.902306726984781,0.342163944997858,2.47049949548938,0.949898271913777,0.342163944997858,TRUE,0.895706993228233
"ERR10897582.sbin.1_01221",0,-0.165210189141047,0.17633123981858,2.01801494866997,6.37153746803882,-0.799470159753183,0.562781831936632,4.07238433305546,0.0434454819259121,-5.09385407744639,-2.01940172964224,0.0435897044924902,TRUE,0.901643837936068
"ERR10897587.sbin.1_00029",0,0.084783052983385,-0.0819720770219161,0.942479400373638,6.79767788537544,0.361486078146976,0.372353673430992,0.888267420128653,0.345947252820921,2.4572659192908,0.942479400373639,0.345947252820921,TRUE,0.902846973456776
"ERR10897582.sbin.1_01222",0,-0.207285419096465,0.170806229389351,2.01674579228627,6.43679536629496,-0.794906975822165,0.559745651632573,4.06726359070439,0.0435958393379912,-5.11665353860765,-2.0179560446712,0.0437220485155727,TRUE,0.903101050046846
"ERR3500845.sbin.3_01859",0,0.109010109557873,-0.0796637961524693,0.918691365187211,6.70976742930325,0.354663014334297,0.370025013940925,0.843993824469542,0.358257027561071,2.37970634195878,0.918691365187211,0.358257027561071,TRUE,0.92574076532095
"SRR12018868.sbin.1_00078",0,0.109010109557873,-0.0796637961524693,0.918691365187211,6.70976742930325,0.354663014334297,0.370025013940925,0.843993824469542,0.358257027561071,2.37970634195878,0.918691365187211,0.358257027561071,TRUE,0.92574076532095
"ERR10897582.sbin.1_00500",0,0.0639845815735373,-0.0786077334031554,0.897437354073712,6.40260542105468,0.354671076596669,0.374389536164675,0.805393804486826,0.369485587651988,2.27081895770914,0.897437354073712,0.369485587651988,TRUE,0.94619579251836
"MG1235.sbin.9_01589",0,-0.164014995503917,0.172239288328245,1.96844422287836,6.86079028957045,-0.751512209812102,0.535641829002552,3.8747726585832,0.049016947855312,-5.1559676715725,-1.96844422287836,0.049016947855312,TRUE,0.952402204700367
"ERR10897690.sbin.1_00882",0,-0.127304357224007,0.170725722105016,1.96077536149578,6.1456574031236,-0.790940233733081,0.564845596487467,3.84464001824892,0.0499052334169507,-4.86084770287002,-1.96077536149578,0.0499052334169507,TRUE,0.959854173850695
"ERR10897690.sbin.1_00884",0,-0.127304357224007,0.170725722105016,1.96077536149578,6.1456574031236,-0.790940233733081,0.564845596487467,3.84464001824892,0.0499052334169507,-4.86084770287002,-1.96077536149578,0.0499052334169507,TRUE,0.959854173850695
"ERR10897690.sbin.1_00883",0,-0.127304357224007,0.170725722105016,1.96077536149578,6.1456574031236,-0.790940233733081,0.564845596487467,3.84464001824892,0.0499052334169507,-4.86084770287002,-1.96077536149578,0.0499052334169507,TRUE,0.959854173850695
"GCF_000165885.1_01737",0,-0.175742996927217,0.165739770154367,1.94404414915219,6.25441651103022,-0.777343056629091,0.557518986427871,3.77930765385285,0.0518901273840384,-4.86182724811568,-1.94404414915219,0.0518901273840384,TRUE,0.976112190785951
"ERR10897909.sbin.1_00723",0,0.0769590608226729,-0.0751284444739826,0.859975163249447,5.64961257425499,0.361806675267004,0.3901518053971,0.739557281405914,0.389802733573137,2.04406754203786,0.859975163249447,0.389802733573137,TRUE,0.98057756474939
"ERR10897595.sbin.1_01059",0,0.0436075904115175,-0.0743194768229838,0.858943531758959,5.86179326894908,0.354772023179013,0.382795706366494,0.737783990750553,0.390371670881922,2.07960025748219,0.858943531758959,0.390371670881922,TRUE,0.981523812703539
"ERR10897583.sbin.2_00129",0,0.074130312200481,-0.0747971459897232,0.858060060800137,4.46937632334093,0.405876798270475,0.438162677623763,0.736267067940335,0.390859299648588,1.81401615238348,0.858060060800137,0.390859299648588,TRUE,0.982334162712282
