species,num_genomes,rep_number,centroid_90,centroid_99
571325,4,1,1492,1511
611554,21,2,2694,4270
611554,21,3,2688,3792
571325,29,2,1830,2000
611554,10,3,2587,4080
571325,15,1,1855,1996
571325,20,3,1893,2081
611554,10,0,2431,3318
611554,5,1,2007,2384
611554,3,7,2011,2591
571325,25,7,2078,2372
571325,8,9,1650,1704
611554,23,3,2583,4168
571325,17,3,1931,2081
611554,11,6,2294,2753
571325,9,2,1966,2043
571325,9,4,1808,1921
571325,15,2,1749,1857
571325,13,7,1867,1992
571325,17,8,1851,1969
611554,11,8,2559,3983
611554,9,5,2311,3074
988598,10,6,2920,3680
571325,9,0,1889,2031
611554,10,6,2267,2676
571325,11,4,1751,1841
611554,10,5,2294,3704
571325,12,2,1785,1927
611554,12,2,2365,3159
571325,25,8,1911,2085
611554,9,9,2360,3882
571325,28,8,2151,2360
611554,8,6,2142,2874
611554,2,0,1898,1998
611554,7,2,2183,2487
611554,5,0,1908,2270
611554,14,7,2693,3907
571325,9,3,1729,1805
619501,3,1,1270,2374
611554,4,0,1924,2242
611554,15,6,2723,3945
611554,6,2,2033,3410
988598,13,4,3291,4438
619501,5,5,1482,4108
571325,28,9,2072,2408
619501,4,5,1264,2781
611554,19,3,2330,2770
988598,11,9,3012,3748
611554,21,8,2825,3700
571325,10,2,1745,1830
988598,11,8,2637,3165
611554,17,1,2591,4368
611554,11,4,2685,4105
571325,3,7,1350,1355
783244,4,1,1293,2019
988598,17,6,3608,5164
571325,8,6,1634,1697
619501,5,6,1456,3823
783244,2,6,1241,1626
783244,2,2,1100,1417
619501,2,2,1117,1557
611554,14,9,2548,3999
571325,23,3,1900,2131
783244,2,3,1149,1424
611554,23,0,2734,4357
619501,2,6,1162,1773
611554,32,1,3217,5892
571325,29,1,2233,2536
783244,4,5,1307,2272
571325,13,4,1715,1781
611554,4,6,2014,2614
571325,29,9,2000,2296
571325,29,7,2151,2367
783244,3,2,1269,1841
783244,6,7,1457,3547
611554,23,5,2595,4291
783244,5,8,1380,2932
571325,5,1,1647,1669
611554,15,0,2827,4294
611554,12,7,2617,4091
611554,12,3,2698,4121
611554,3,4,1891,2141
571325,11,9,1802,1854
611554,12,0,2439,3234
571325,23,1,1920,2126
988598,2,0,1330,1414
611554,21,5,2569,4140
988598,13,3,3080,4083
783244,3,9,1340,2303
611554,14,1,2765,4211
611554,17,9,2444,3892
988598,10,8,3147,3814
611554,26,3,3142,4216
571325,5,5,1504,1525
571325,10,3,1809,1931
611554,4,9,2062,2819
783244,3,0,1388,2286
783244,3,6,1160,1910
571325,6,5,1930,1960
611554,12,4,2393,3531
611554,21,7,2571,4266
611554,17,5,2299,2717
611554,9,3,2358,3089
611554,8,0,2201,3738
988598,11,4,3297,3985
571325,6,7,1785,1847
611554,12,6,2451,4082
611554,17,6,2573,4031
611554,26,0,2769,4788
783244,4,2,1436,2733
611554,8,3,2266,2663
611554,15,3,2590,4352
571325,29,3,2082,2390
611554,21,9,2540,3281
783244,5,0,1348,2324
611554,11,2,2605,4107
571325,3,4,1564,1579
988598,5,9,2622,3046
988598,2,1,1487,1513
988598,11,1,3064,3727
783244,3,4,1254,2267
611554,5,5,2157,2778
611554,26,2,2670,4396
783244,10,4,1644,4915
571325,9,9,1767,1830
611554,12,1,2667,4226
611554,14,6,2481,3413
571325,9,1,1749,1834
611554,19,2,2747,4006
988598,14,8,3424,4495
783244,3,5,1368,2150
783244,4,4,1425,2472
611554,19,5,2617,3675
611554,5,4,2119,2362
783244,3,1,1275,1966
611554,19,4,2655,4161
611554,14,2,2395,3543
611554,21,6,2946,5222
571325,6,0,1653,1673
611554,14,4,2560,4306
611554,17,7,2614,3665
611554,29,2,2985,4824
611554,21,0,2761,4046
571325,5,0,1552,1577
611554,9,4,2500,3815
611554,14,5,2647,4152
611554,6,0,2052,2448
988598,10,9,2636,3161
988598,2,7,2450,2617
571325,11,3,1784,1925
988598,10,0,2661,3067
783244,10,5,1723,4223
988598,3,3,2386,2543
611554,17,4,2744,4003
611554,6,6,2108,2423
988598,24,5,3222,4100
611554,19,1,2718,4576
611554,23,8,2969,4772
611554,4,3,1967,2275
988598,7,6,2501,2874
571325,20,8,1810,1961
571325,3,9,1357,1363
611554,17,2,2767,4517
988598,3,7,1992,2053
988598,2,9,2000,2198
783244,12,3,1805,4934
783244,5,4,1402,2581
988598,4,8,2843,3317
611554,21,4,2891,5244
988598,11,2,2815,3421
988598,26,3,3391,4384
619501,3,4,1388,2889
988598,10,2,3063,3722
988598,19,1,3156,4077
571325,12,7,1815,1997
988598,17,7,3254,4405
988598,2,3,2126,2131
783244,10,6,1646,4912
611554,23,2,2941,5380
571325,9,7,1787,1899
988598,2,2,1821,1841
988598,13,2,3348,4075
571325,6,8,1629,1681
988598,7,7,2761,3277
611554,15,4,2750,4463
988598,26,8,3335,4553
611554,23,4,2946,5223
988598,19,7,3874,5192
611554,26,8,2908,5085
783244,11,7,1729,4297
988598,3,6,2493,2687
611554,10,7,2182,2630
783244,6,2,1539,3692
571325,6,3,1728,1771
571325,8,2,1548,1577
988598,7,8,2784,3226
988598,21,9,3804,5371
988598,26,1,4186,6246
988598,14,9,3406,4519
783244,6,4,1463,2947
611554,19,6,2717,4888
988598,14,4,3376,4267
988598,2,6,2188,2306
988598,32,4,4024,5535
571325,13,3,1816,1946
571325,3,6,1366,1371
783244,11,5,1659,5033
611554,33,5,2987,5442
571325,13,9,1912,2077
240891,2,6,1143,1451
988598,13,7,3057,3875
988598,2,8,1773,1794
988598,3,1,1840,1884
988598,17,1,3699,5026
988598,14,7,3561,4811
783244,11,8,1671,4382
571325,3,5,1562,1573
783244,12,5,1739,4716
783244,5,3,1473,3117
988598,10,3,2800,3381
783244,9,8,1589,3848
783244,21,5,1996,7326
988598,14,5,2893,3790
783244,15,8,1981,6388
611554,6,9,2209,3523
611554,26,7,3062,4734
571325,23,6,2013,2304
571325,5,8,1734,1792
611554,26,1,2979,5296
783244,8,3,1567,3686
988598,5,3,2500,2832
783244,17,9,1914,6514
783244,12,8,1860,4990
783244,19,6,1861,6367
988598,36,3,3492,4864
611554,32,7,3311,5529
783244,14,9,1952,6098
783244,7,1,1591,4263
571325,10,7,1661,1723
988598,4,3,2238,2394
988598,13,5,3327,4181
240891,2,5,1205,1451
988598,2,4,2232,2328
988598,24,0,3998,5715
783244,7,8,1619,3739
611554,29,0,3233,4373
988598,4,0,1994,2071
783244,5,7,1509,3516
988598,6,4,2175,2334
571325,7,0,1636,1674
783244,10,1,1651,4369
611554,7,6,2288,3493
988598,7,2,2786,3321
783244,10,7,1589,3843
988598,21,0,3804,5404
240891,4,4,1283,2058
988598,8,8,2539,3181
988598,24,3,4180,6218
988598,8,3,2955,3763
988598,6,2,2575,2936
619501,2,7,1047,1555
783244,3,8,1243,1843
988598,5,7,2858,3346
783244,2,1,1226,1647
783244,2,0,1092,1586
571325,28,3,1829,1998
611554,5,6,1970,2105
783244,8,7,1646,3883
783244,6,9,1592,3470
783244,14,2,1819,5761
571325,18,9,1990,2278
619501,5,2,1490,3994
783244,9,3,1724,4875
988598,15,3,3376,4268
988598,13,0,2945,3690
988598,9,8,3170,4184
783244,4,6,1361,2141
988598,21,4,4129,6055
611554,5,8,2088,2857
783244,6,1,1594,4049
988598,19,5,3637,4884
611554,33,9,2754,4963
571325,4,7,1811,1821
571325,20,6,1855,2072
611554,15,1,2402,3552
611554,26,5,2979,4781
783244,8,2,1648,4436
988598,4,2,2471,2687
611554,29,8,3214,5667
988598,3,2,2303,2408
783244,10,0,1703,4996
988598,13,8,3541,4715
988598,24,1,4337,6321
619501,5,7,1535,4424
783244,14,1,1863,5477
571325,8,7,1693,1771
611554,32,9,2932,5396
571325,11,2,1810,1945
571325,18,8,1825,1984
611554,23,1,2726,3871
988598,5,2,2388,2648
988598,4,1,2343,2526
988598,9,7,2914,3658
240891,5,7,1283,1903
611554,9,0,2248,2574
611554,5,7,1973,2256
783244,8,4,1690,4615
988598,5,1,2732,3120
988598,15,6,3612,4897
240891,13,5,1585,3644
783244,14,0,1799,5900
571325,28,4,2083,2384
988598,19,2,3767,5323
611554,15,9,2591,3612
988598,8,7,2793,3258
571325,4,3,1568,1584
571325,6,2,1597,1663
988598,32,8,4013,5675
988598,4,9,2304,2570
988598,29,3,3969,5364
240891,3,5,1167,1686
988598,7,9,2537,3141
240891,7,6,1463,2658
988598,9,6,2840,3332
988598,8,5,2568,2965
619501,4,4,1378,3215
988598,5,0,2590,2825
571325,2,2,1533,1541
988598,6,1,2482,2788
611554,32,6,2987,5441
611554,26,9,3083,5685
240891,8,2,1492,2958
988598,8,6,2767,3299
619501,4,0,1359,3044
240891,5,1,1275,2043
240891,4,6,1328,2263
783244,14,3,1815,5361
988598,19,4,3822,5475
571325,2,9,1363,1370
783244,7,0,1657,4518
783244,15,9,2038,6280
783244,9,7,1599,4488
783244,14,7,1945,5898
571325,8,8,1663,1768
988598,4,4,2448,2741
783244,7,6,1513,4003
783244,4,8,1381,2676
988598,8,9,3091,4077
988598,17,9,3749,4893
619501,5,3,1457,3984
988598,40,5,4594,6960
240891,10,8,1569,3261
783244,12,9,1838,5325
783244,8,8,1583,4088
783244,21,3,2148,7498
783244,6,6,1633,3961
783244,7,4,1527,3467
988598,15,7,3486,4605
783244,12,7,1711,4639
611554,15,5,2549,3833
571325,8,1,1813,1922
571325,18,6,1864,2002
619501,3,0,1373,2726
783244,15,1,1826,5921
571325,5,4,1640,1660
240891,8,3,1435,2837
783244,4,0,1390,2815
783244,2,8,1249,1544
783244,8,6,1580,4382
571325,23,5,1855,2029
988598,7,0,2624,2945
571325,29,8,2155,2510
240891,7,7,1383,2539
240891,6,5,1401,2546
988598,32,7,3415,4739
783244,19,0,1900,6447
988598,13,1,3123,3883
988598,14,0,3283,4150
988598,19,9,3811,4917
988598,15,5,3103,3972
988598,44,9,4244,6190
240891,16,4,1715,4106
571325,7,4,1932,1972
988598,29,5,3457,4862
619501,4,8,1468,3840
240891,13,7,1597,3608
240891,10,0,1538,3232
240891,12,1,1517,3315
988598,19,8,3963,5812
240891,3,2,1243,1769
783244,19,9,2058,6703
988598,32,1,4082,6012
988598,11,7,3279,4030
611554,3,8,1880,1983
240891,3,4,1290,1826
988598,55,1,4705,6793
611554,33,6,3365,5625
988598,32,0,4452,6407
988598,15,9,3207,4306
988598,24,9,3835,5304
240891,10,2,1438,2877
240891,12,8,1587,3499
783244,9,9,1677,3946
783244,15,6,1959,6060
619501,3,9,1389,3035
240891,9,1,1516,3112
988598,24,6,3853,5553
611554,7,1,2038,3429
988598,49,6,4492,6269
571325,20,4,1884,2042
783244,7,9,1548,3858
240891,7,8,1470,2742
619501,2,3,1203,1933
783244,7,2,1544,3591
783244,4,7,1300,2150
571325,13,6,1900,2105
988598,7,4,2892,3633
988598,11,5,2939,3726
988598,11,6,3207,4253
783244,11,9,1838,4851
988598,11,0,3174,4196
611554,29,6,3104,5739
611554,33,7,4025,7336
783244,15,2,1908,5818
988598,13,9,3409,4426
611554,29,7,3158,5911
571325,3,3,1593,1605
619501,3,8,1122,1976
988598,19,6,3814,5421
988598,40,9,4099,6141
619501,4,3,1420,3248
611554,7,8,2238,3588
571325,20,5,1947,2116
783244,5,6,1401,2808
988598,14,2,3082,4089
988598,9,1,2313,2552
988598,14,6,3069,3897
571325,6,4,1518,1543
571325,18,3,1869,2030
619501,3,2,1352,2884
783244,19,1,2067,6735
988598,32,9,3654,5219
783244,12,6,1742,4456
783244,17,3,2032,6436
571325,5,6,1836,1854
988598,17,8,3807,5366
783244,21,4,1969,6925
988598,15,1,3082,4087
988598,44,5,4185,6296
571325,10,5,1719,1800
783244,9,6,1659,4027
571325,5,7,1536,1557
783244,6,3,1468,3122
611554,7,5,2176,2591
783244,4,9,1311,2519
783244,2,4,959,1156
611554,33,8,2989,5461
988598,44,7,4209,5874
988598,44,6,4106,5604
988598,17,4,3663,4980
571325,2,5,1514,1524
611554,33,4,3305,5883
988598,29,4,4054,5943
783244,4,3,1396,3109
240891,12,4,1424,3171
240891,6,2,1348,2511
783244,17,2,1848,5847
240891,12,2,1524,3319
611554,29,1,2608,3416
988598,29,7,3924,5377
240891,13,2,1588,3451
571325,2,1,1433,1445
783244,19,7,1972,6984
988598,24,2,4163,5680
988598,6,6,2930,3449
783244,3,3,1150,1908
240891,6,0,1338,2333
988598,49,2,4250,5977
783244,28,0,2213,8513
988598,10,7,3177,4196
783244,23,3,2114,8092
240891,10,1,1457,2959
619501,5,9,1483,4191
240891,9,8,1433,2883
240891,10,9,1512,3243
988598,19,3,3961,5567
611554,29,5,2949,5202
988598,36,5,3714,5333
240891,13,1,1554,3470
988598,13,6,2667,3242
619501,4,6,1429,3413
611554,9,2,2306,2727
988598,6,3,2704,3090
571325,10,4,1767,1874
240891,10,6,1395,2936
240891,12,0,1502,3142
240891,12,6,1582,3531
240891,13,8,1612,3583
240891,3,8,1267,1830
611554,21,1,2384,2886
783244,21,0,2092,7556
611554,9,6,2280,3662
611554,8,8,2142,2474
783244,5,9,1417,3203
571325,3,0,1490,1505
611554,32,2,2996,5293
240891,12,9,1609,3553
783244,7,3,1546,3749
988598,10,1,3093,4028
611554,7,4,2213,2579
571325,4,4,1571,1583
619501,5,4,1424,3716
988598,21,6,4006,5892
783244,15,4,1769,5116
988598,2,5,1446,1522
619501,4,2,1441,3462
783244,26,5,2145,8180
783244,26,7,2048,8431
611554,33,1,2999,5305
240891,3,7,1296,2058
783244,26,4,2391,8566
783244,21,2,2087,7382
240891,16,6,1707,4125
783244,35,9,2281,9260
783244,15,3,1935,5903
783244,15,0,1875,5666
571325,5,3,1569,1586
783244,23,6,2118,8042
988598,17,2,3164,4218
611554,8,7,2244,3621
988598,10,5,3053,3673
988598,6,9,2396,2640
783244,19,4,2013,6860
783244,17,8,1806,6007
783244,14,6,1919,5325
988598,17,0,3422,4711
988598,14,1,3374,4155
619501,5,0,1448,4150
571325,2,0,1122,1123
783244,28,8,2175,8773
783244,23,9,2237,8101
611554,7,3,2204,2871
571325,23,9,2042,2292
988598,14,3,3323,4488
240891,5,2,1361,2274
611554,9,8,2182,2625
783244,21,1,2020,7240
783244,21,8,2062,7570
988598,15,8,3487,4702
571325,25,0,2003,2225
783244,6,0,1524,3375
783244,17,0,1916,6011
240891,16,5,1728,3905
988598,5,5,2120,2260
988598,3,0,2309,2358
783244,5,5,1414,2647
988598,8,2,2223,2437
240891,24,2,1755,4464
571325,7,8,1691,1767
611554,32,3,3150,5822
611554,3,0,1610,1627
988598,4,7,2672,3202
240891,4,5,1323,2078
571325,15,8,1857,2000
988598,3,5,2241,2422
240891,12,5,1551,3351
988598,44,1,4629,7077
988598,6,0,2938,3566
240891,13,0,1542,3422
240891,24,9,1811,4534
571325,15,4,1912,2122
611554,10,1,2339,2791
240891,16,2,1646,3936
988598,103,9,5836,9676
240891,6,6,1347,2244
988598,36,4,4152,5903
240891,4,1,1312,2066
988598,61,4,5043,7746
988598,3,4,2086,2207
988598,61,8,4214,5989
988598,4,6,2025,2125
988598,67,5,4868,7815
611554,15,8,2551,4009
240891,13,3,1462,3321
240891,5,8,1391,2309
240891,16,3,1737,4061
988598,55,2,4930,7362
988598,29,8,4166,6159
988598,3,8,2664,3171
240891,20,2,1770,4600
988598,8,1,2859,3455
240891,16,0,1560,3795
988598,9,9,3125,3776
611554,11,7,2418,4009
783244,19,2,2063,7201
240891,24,1,1897,4733
783244,39,6,2733,11434
988598,8,0,2835,3680
988598,21,7,3830,4977
240891,20,6,1715,4210
611554,23,7,2540,3292
783244,14,4,1898,5338
611554,8,2,2286,2969
783244,5,1,1477,2940
619501,5,1,1489,4120
783244,17,1,2014,6565
988598,15,0,3394,4211
988598,9,2,3068,3963
783244,21,9,2260,7481
611554,14,0,2800,3681
611554,8,4,2317,2766
783244,31,3,2176,9069
240891,2,9,1181,1416
988598,21,3,3881,5504
783244,26,3,2219,8859
571325,10,9,1792,1927
783244,26,1,2279,9372
988598,4,5,2607,2903
240891,20,1,1924,4474
783244,7,7,1504,3986
988598,3,9,2654,2994
988598,55,0,4718,6776
783244,6,5,1476,3133
988598,49,7,4499,6437
240891,31,2,1858,5087
988598,49,8,4921,7287
571325,7,2,1777,1841
988598,61,5,4629,6979
240891,9,9,1558,3207
988598,40,2,4496,6645
240891,9,6,1543,3074
783244,35,4,2405,9882
240891,30,0,1943,5064
988598,15,2,3387,4576
988598,6,7,2476,2818
988598,19,0,3362,4778
988598,21,8,3208,4050
571325,8,5,1791,1872
988598,40,6,4084,6064
988598,61,7,4879,7682
240891,30,6,1836,4952
240891,2,2,1077,1306
783244,19,8,2099,7841
240891,10,5,1558,3189
783244,9,0,1616,4240
988598,40,1,3757,5421
988598,17,5,3781,5215
988598,5,8,2340,2643
571325,25,3,1862,2060
571325,10,0,1751,1838
240891,30,8,1795,5043
240891,24,3,1816,4549
988598,26,0,4176,5718
783244,28,1,2367,9787
783244,10,9,1666,4267
611554,6,7,2090,2861
988598,11,3,2927,3571
240891,6,7,1430,2511
988598,40,0,4187,5977
783244,10,8,1707,4091
571325,13,8,1789,1904
783244,35,0,2437,10315
611554,10,8,2388,3927
783244,31,4,2358,9804
571325,23,0,1906,2101
988598,9,5,2821,3390
988598,9,0,2863,3461
571325,4,8,1512,1523
988598,67,4,4485,6556
783244,11,0,1678,4739
240891,6,1,1464,2540
571325,12,0,1772,1908
783244,35,1,2351,10404
783244,23,8,2084,7851
783244,43,7,2398,11536
240891,8,9,1414,2771
240891,9,5,1454,2903
783244,31,7,2262,9695
783244,26,2,2168,7930
240891,24,4,1726,4663
783244,19,5,2116,7175
611554,32,5,3305,5883
571325,11,7,1789,1897
240891,8,4,1387,2565
988598,36,0,4152,5773
571325,25,1,1936,2212
240891,2,7,1080,1342
240891,10,4,1469,2984
571325,23,4,2059,2415
783244,35,7,2406,10788
240891,2,3,1148,1336
571325,6,6,1622,1663
240891,2,0,1136,1345
619501,3,7,1368,2965
988598,6,8,2734,3225
240891,14,3,1619,3691
783244,17,5,1818,5573
783244,31,6,2156,9169
988598,49,1,4625,6284
988598,8,4,2937,3461
240891,3,0,1218,1709
988598,32,2,3594,5105
240891,24,6,1873,4619
988598,17,3,3118,4009
571325,12,3,1752,1844
